Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha
2020-11-03,2.99,3.11,2832.0,2813.04,2811.96
2020-10-06,2.73,2.85,2845.23,2825.89,2825.12
2020-09-09,2.39,2.51,2884.22,2864.31,2863.8
2020-09-10,2.42,2.54,2879.73,2859.86,2859.35
2020-11-20,2.93,3.05,2858.92,2839.94,2838.27
2020-11-26,3.05,3.17,2846.46,2827.63,2826.56
2021-01-07,2.46,2.58,2994.04,2974.51,2973.05
2020-07-27,2.15,2.27,2905.1,2884.58,2883.98
2020-06-30,2.59,2.71,2817.57,2797.5,2796.95
2020-08-14,2.34,2.46,2882.48,2862.34,2861.51
2020-08-06,2.11,2.23,2917.39,2896.87,2896.27
2020-08-07,2.04,2.16,2930.47,2909.86,2908.6
2020-11-10,2.77,2.89,2875.18,2855.96,2854.85
2020-11-12,2.88,3.0,2859.78,2840.7,2839.58
2020-10-02,2.69,2.81,2850.18,2830.78,2829.08
2021-02-02,2.64,2.76,2988.0,2968.79,2968.18
2021-02-22,2.91,3.03,2956.51,2937.72,2936.68
2021-01-11,2.64,2.76,2970.02,2950.71,2949.24
2020-12-22,2.43,2.55,2977.93,2958.36,2956.87
2020-07-16,2.28,2.4,2877.56,2857.16,2856.42
2020-04-08,3.74,3.86,2625.72,2606.56,2606.08
2020-07-02,2.44,2.56,2843.95,2823.69,2823.15
2020-07-17,2.24,2.36,2886.07,2865.61,2863.94
2020-08-31,2.45,2.57,2870.12,2850.23,2849.75
2020-08-13,2.22,2.34,2901.98,2881.66,2881.07
2020-08-19,2.31,2.43,2888.67,2868.51,2868.13
2020-08-28,2.44,2.56,2871.32,2851.4,2850.54
2020-10-08,2.92,3.04,2816.25,2797.17,2796.38
2020-11-13,2.95,3.07,2850.98,2831.99,2829.64
2020-08-03,2.07,2.19,2922.51,2901.91,2901.31
2020-12-23,2.39,2.51,2990.46,2970.83,2964.49
2021-03-11,3.04,3.16,2957.7,2939.1,2937.84
2020-07-28,2.12,2.24,2910.85,2890.29,2889.69
2020-04-27,3.53,3.65,2662.7,2643.37,2643.03
2020-07-03,2.4,2.52,2851.77,2831.46,2830.42
2020-09-01,2.45,2.57,2870.59,2850.71,2850.23
2020-08-18,2.33,2.45,2884.92,2864.78,2864.4
2020-08-21,2.42,2.54,2871.18,2851.19,2850.58
2020-08-24,2.34,2.46,2884.96,2864.88,2864.5
2021-01-04,2.31,2.43,3014.33,2994.6,2993.15
2021-03-08,3.0,3.12,2955.56,2936.93,2935.87
2021-03-16,3.09,3.21,2955.38,2936.84,2935.65
2020-07-20,2.25,2.37,2885.08,2864.65,2863.91
2020-04-14,3.35,3.47,2689.66,2670.0,2669.58
2020-07-01,2.55,2.67,2824.83,2804.72,2804.17
2020-08-26,2.43,2.55,2871.66,2851.71,2851.23
2020-08-27,2.5,2.62,2860.47,2840.64,2840.15
2020-10-07,2.84,2.96,2828.27,2809.09,2808.3
2020-09-04,2.34,2.46,2890.92,2870.92,2869.87
2020-09-22,2.69,2.81,2840.41,2820.96,2820.42
2020-09-23,2.72,2.84,2836.07,2816.67,2816.13
2021-01-21,2.74,2.86,2965.79,2946.64,2946.05
2021-03-09,3.11,3.23,2939.52,2921.02,2919.96
2020-12-14,2.37,2.49,2976.47,2956.82,2955.66
2021-01-18,2.74,2.86,2964.06,2944.88,2944.29
2020-04-20,3.04,3.16,2742.27,2722.22,2721.95
2020-06-01,2.77,2.89,2780.79,2760.76,2760.85
2020-06-05,2.66,2.78,2798.03,2777.9,2778.81
2020-10-05,2.93,3.05,2812.31,2793.22,2792.43
2020-08-04,2.08,2.2,2921.37,2900.79,2900.2
2020-10-13,2.76,2.88,2848.96,2829.65,2828.73
2020-09-08,2.39,2.51,2883.03,2863.11,2862.63
2020-02-12,2.56,2.68,2802.4,2781.23,2780.75
2020-03-25,4.33,4.45,2527.57,2509.12,2508.6
2020-02-13,2.58,2.7,2799.33,2778.2,2777.72
2020-04-02,3.62,3.74,2642.98,2623.63,2623.16
2020-02-14,2.54,2.66,2807.15,2785.97,2785.22
2020-03-23,4.25,4.37,2538.94,2520.37,2519.85
2020-03-24,4.41,4.53,2514.73,2496.38,2495.85
2020-03-26,4.11,4.23,2562.3,2543.57,2543.06
2022-11-10,6.05,6.17,3180.9,3166.07,3166.07
2022-11-21,6.01,6.13,3195.61,3180.92,3180.92
2022-10-28,5.61,5.73,3216.14,3200.28,3200.28
2022-10-04,5.6,5.72,3200.69,3186.35,3186.35
2022-10-11,5.65,5.77,3196.51,3182.54,3182.54
2022-10-31,5.59,5.71,3219.6,3204.64,3204.64
2022-10-24,5.57,5.69,3214.12,3199.22,3199.22
2022-10-25,5.51,5.63,3222.1,3207.18,3207.18
2022-11-25,6.26,6.38,3174.93,3159.13,3159.13
2022-11-18,5.82,5.94,3215.86,3200.11,3200.11
2022-10-05,5.66,5.78,3194.05,3179.75,3179.75
2022-11-03,5.42,5.54,3242.01,3226.97,3226.97
2022-09-30,5.75,5.87,3182.5,3168.89,3168.89
2022-10-13,5.57,5.69,3206.18,3191.87,3191.87
2022-11-16,5.97,6.09,3195.51,3180.78,3180.78
2022-10-18,5.57,5.69,3209.31,3194.37,3194.37
2022-10-26,5.57,5.69,3217.55,3202.55,3202.55
2022-10-10,5.61,5.73,3200.24,3185.96,3185.96
2022-09-29,5.81,5.93,3175.84,3161.58,3161.58
2022-11-11,6.25,6.37,3161.04,3145.13,3145.13
2022-11-22,6.01,6.13,3196.83,3182.15,3182.15
2022-10-03,5.57,5.69,3203.85,3189.48,3189.48
2022-11-08,5.62,5.74,3223.28,3208.38,3208.38
2022-10-07,5.68,5.8,3191.76,3178.18,3178.18
2022-09-28,5.77,5.89,3180.12,3165.82,3165.82
2022-11-07,5.44,5.56,3242.89,3227.88,3227.88
2022-10-27,5.65,5.77,3209.47,3194.53,3194.53
2022-11-04,5.41,5.53,3245.23,3229.28,3229.28
2022-10-20,5.53,5.65,3216.01,3201.08,3201.08
2022-10-21,5.57,5.69,3213.09,3197.5,3197.5
2022-10-14,5.61,5.73,3202.6,3187.64,3187.64
2022-11-09,5.63,5.75,3223.29,3208.4,3208.4
2022-11-01,5.39,5.51,3244.36,3228.84,3228.84
2022-06-20,5.33,5.45,3205.73,3189.27,3189.27
2022-09-14,5.78,5.9,3176.62,3162.22,3162.22
2022-08-03,5.95,6.07,3155.19,3140.79,3140.79
2022-09-06,5.7,5.82,3185.87,3171.66,3171.66
2022-11-14,5.92,6.04,3199.95,3184.58,3184.58
2022-11-23,6.27,6.39,3169.02,3154.49,3154.49
2022-11-17,6.17,6.29,3174.27,3159.66,3159.66
2022-10-17,5.57,5.69,3208.27,3193.34,3193.34
2022-09-23,5.58,5.7,3203.63,3189.22,3189.22
2022-09-21,5.66,5.78,3193.34,3178.69,3178.69
2022-10-19,5.55,5.67,3212.65,3197.73,3197.73
2022-07-22,6.2,6.32,3126.42,3113.28,3113.28
2022-08-25,5.62,5.74,3194.24,3179.54,3179.54
2022-09-26,5.74,5.86,3185.44,3170.87,3170.87
2022-09-27,5.59,5.71,3203.58,3188.94,3188.94
2022-09-02,5.67,5.79,3189.04,3175.13,3175.13
2022-07-12,6.1,6.22,3137.49,3121.58,3121.58
2022-07-15,6.1,6.22,3139.18,3125.91,3125.91
2022-09-08,5.67,5.79,3189.78,3175.23,3175.23
2022-09-15,5.78,5.9,3177.21,3162.58,3162.58
2022-08-15,5.56,5.68,3199.45,3184.51,3184.51
2022-08-17,5.62,5.74,3193.11,3178.23,3178.23
2022-06-27,5.49,5.61,3194.96,3178.53,3178.53
2022-11-24,6.2,6.32,3178.03,3163.48,3163.48
2022-10-06,5.61,5.73,3200.23,3185.92,3185.92
