Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha
2014-12-15,6.35,6.45,714.04,700.53,700.18
2010-10-06,5.95,6.05,468.88,458.16,457.98
2010-10-27,5.88,5.98,480.01,469.05,468.84
2010-08-25,5.9,6.0,469.63,458.84,458.72
2010-04-15,6.15,6.25,429.17,419.18,419.02
2010-05-06,6.02,6.12,445.51,435.16,434.98
2010-03-09,6.25,6.35,413.78,404.12,403.91
2010-07-01,6.26,6.36,428.07,418.2,414.2
2010-07-22,6.24,6.34,431.35,421.43,421.32
2010-05-21,6.33,6.43,416.76,407.12,406.83
2010-09-16,5.96,6.06,464.88,454.23,454.07
2010-10-07,5.91,6.01,473.42,462.59,462.42
2010-10-28,5.89,5.99,479.12,468.18,467.97
2010-03-26,6.19,6.29,422.52,412.68,412.38
2010-04-16,6.16,6.26,428.46,418.5,418.2
2010-05-07,6.13,6.23,434.71,424.62,424.27
2010-06-11,6.24,6.34,428.25,418.36,418.08
2010-07-02,6.26,6.36,428.23,418.36,418.2
2010-05-24,6.34,6.44,415.95,406.33,406.17
2010-08-26,5.89,5.99,470.85,460.03,459.91
2010-09-17,6.03,6.13,457.68,447.21,446.93
2010-08-09,6.23,6.33,433.59,423.64,423.53
2010-03-10,6.25,6.35,413.99,404.33,404.12
2010-03-29,6.18,6.28,423.69,413.82,413.65
2010-06-14,6.25,6.35,427.41,417.54,417.41
2010-07-05,6.27,6.37,427.35,417.51,417.39
2010-07-23,6.19,6.29,436.52,426.48,426.36
2010-08-27,5.89,5.99,470.99,460.17,460.03
2010-09-20,6.03,6.13,457.85,447.37,447.21
2010-10-08,5.92,6.02,472.64,461.84,461.53
2010-04-19,6.13,6.23,431.67,421.63,421.46
2010-03-11,6.25,6.35,414.2,404.54,404.33
2010-03-30,6.15,6.25,426.87,416.92,416.75
2010-05-25,6.35,6.45,415.14,405.54,405.38
2010-06-15,6.25,6.35,427.55,417.68,417.54
2010-07-06,6.27,6.37,427.47,417.63,417.51
2010-10-11,5.92,6.02,472.89,462.09,461.84
2010-08-11,6.22,6.32,434.81,424.83,424.73
2010-08-31,5.92,6.02,467.96,457.22,457.1
2010-05-10,6.3,6.4,417.88,408.2,408.02
2010-03-12,6.27,6.37,412.69,403.07,402.82
2010-04-20,6.12,6.22,432.92,422.85,422.62
2010-07-26,6.18,6.28,437.65,427.58,427.47
2010-05-26,6.37,6.47,413.37,403.81,403.65
2010-06-16,6.27,6.37,425.69,415.86,415.73
2010-09-02,5.95,6.05,464.95,454.28,454.16
2010-09-23,6.02,6.12,459.49,448.98,448.81
2010-10-15,5.77,5.87,490.36,479.14,478.76
2010-05-11,6.24,6.34,423.99,414.16,413.98
2010-03-31,6.17,6.27,425.03,415.13,414.96
2010-04-22,6.18,6.28,427.05,417.13,416.96
2010-07-07,6.28,6.38,426.17,416.36,416.26
2010-07-27,6.18,6.28,437.76,427.69,427.58
2010-05-27,6.37,6.47,413.53,403.98,403.81
2010-08-17,6.0,6.1,458.17,447.64,447.5
2010-09-27,5.98,6.08,464.26,453.64,453.46
2010-04-06,6.13,6.23,429.77,419.76,419.6
2010-04-27,6.06,6.16,439.96,429.73,429.56
2010-05-12,6.22,6.32,426.16,416.29,416.1
2010-03-15,6.28,6.38,411.87,402.27,402.12
2010-04-01,6.16,6.26,426.41,416.47,416.1
2010-07-08,6.27,6.37,427.27,417.43,417.33
2010-07-28,6.15,6.25,440.93,430.79,430.69
2010-09-22,6.04,6.14,457.19,446.73,446.56
2010-10-13,5.92,6.02,473.07,462.26,462.09
2010-08-12,6.2,6.3,436.94,426.91,426.81
2010-09-01,5.9,6.0,470.26,459.46,459.35
2010-05-17,6.13,6.23,435.93,425.82,425.65
2010-03-17,6.26,6.36,414.13,404.47,404.32
2010-04-23,6.18,6.28,427.37,417.44,417.13
2010-05-13,6.22,6.32,426.35,416.47,416.29
2010-03-16,6.27,6.37,413.0,403.37,403.22
2010-06-17,6.26,6.36,426.82,416.97,416.84
2010-07-09,6.3,6.4,424.4,414.63,414.53
2010-07-29,6.15,6.25,441.04,430.9,430.79
2010-05-28,6.37,6.47,413.83,404.26,403.98
2010-08-16,6.09,6.19,448.54,438.24,438.1
2010-09-03,5.94,6.04,466.18,455.48,455.34
2010-09-24,5.99,6.09,463.01,452.41,452.11
2010-10-18,5.72,5.82,496.27,484.91,484.71
2010-04-07,6.14,6.24,428.93,418.94,418.78
2010-04-28,6.03,6.13,443.26,432.95,432.77
2010-05-18,6.2,6.3,428.99,419.05,418.89
2010-04-05,6.14,6.24,428.59,418.61,418.44
2010-04-26,6.16,6.26,429.56,419.57,419.4
2010-05-14,6.12,6.22,436.79,426.65,426.37
2010-06-18,6.27,6.37,426.03,416.19,416.0
2010-07-12,6.3,6.4,424.5,414.73,414.63
2010-07-30,6.15,6.25,441.17,431.02,430.9
2010-08-10,6.22,6.32,434.71,424.73,424.62
2010-08-30,5.9,6.0,470.02,459.23,459.11
2010-09-21,6.04,6.14,456.96,446.5,446.34
2010-03-18,6.26,6.36,414.28,404.62,404.47
2010-04-08,6.1,6.2,433.24,423.15,422.98
2010-04-29,6.05,6.15,441.35,431.09,430.91
2010-06-25,6.23,6.33,430.59,420.65,420.5
2010-07-15,6.31,6.41,423.85,414.1,413.97
2010-05-31,6.37,6.47,413.99,404.43,404.26
2010-06-21,6.26,6.36,427.16,417.3,417.17
2010-10-14,5.86,5.96,479.87,468.89,468.7
2010-08-13,6.16,6.26,441.16,431.04,430.83
2010-03-19,6.22,6.32,418.46,408.71,408.46
2010-04-09,6.02,6.12,441.81,431.52,431.2
2010-06-07,6.25,6.35,426.65,416.79,416.62
2010-07-16,6.28,6.38,427.0,417.18,417.0
2010-08-05,6.2,6.3,436.5,426.48,426.37
2010-08-02,6.14,6.24,442.3,432.14,432.03
2010-06-01,6.35,6.45,416.1,406.48,406.32
2010-06-22,6.23,6.33,430.3,420.37,420.23
2010-03-22,6.22,6.32,418.62,408.86,408.71
2010-04-30,5.94,6.04,453.26,442.71,442.39
2010-06-28,6.23,6.33,430.71,420.77,420.65
2010-07-19,6.21,6.31,434.16,424.16,424.03
2010-07-13,6.36,6.46,418.71,409.09,408.98
2010-08-03,6.19,6.29,437.3,427.25,427.14
2010-06-02,6.32,6.42,419.26,409.57,409.34
2010-04-12,6.02,6.12,441.99,431.69,431.52
2010-05-03,5.95,6.05,452.37,441.85,441.67
2010-08-06,6.21,6.31,435.51,425.51,425.4
2010-06-08,6.25,6.35,426.82,416.96,416.79
2010-06-29,6.24,6.34,429.82,419.92,419.8
2010-07-20,6.23,6.33,432.27,422.32,422.2
2010-06-23,6.23,6.33,430.3,420.38,420.26
2010-07-14,6.36,6.46,418.82,409.19,409.06
2010-08-04,6.19,6.29,437.41,427.36,427.25
2010-03-23,6.22,6.32,418.77,409.01,408.86
2010-04-13,6.02,6.12,442.17,431.87,431.69
2010-05-04,5.92,6.02,455.76,445.16,444.98
2010-05-19,6.27,6.37,422.17,412.4,412.23
2010-06-09,6.25,6.35,426.81,416.95,416.79
2010-06-30,6.29,6.39,424.96,415.17,415.05
2010-06-04,6.29,6.39,422.51,412.75,412.45
2010-06-24,6.24,6.34,429.42,419.52,419.4
2010-09-14,5.96,6.06,464.55,453.9,453.74
2010-03-24,6.2,6.3,421.05,411.24,411.07
2010-04-14,6.1,6.2,434.08,423.98,423.81
2010-07-21,6.22,6.32,433.25,423.29,423.18
2010-05-20,6.32,6.42,417.41,407.76,407.6
2010-06-10,6.25,6.35,426.97,417.11,416.95
2010-10-05,5.95,6.05,468.7,457.98,457.81
2010-08-24,5.91,6.01,468.42,457.66,457.54
2010-09-15,5.95,6.05,465.79,455.12,454.96
2010-05-05,5.96,6.06,451.67,441.16,440.99
2010-03-08,6.23,6.33,415.52,405.82,405.61
2010-03-25,6.2,6.3,421.22,411.41,411.24
2010-12-27,5.54,5.64,531.98,519.88,519.67
2011-01-17,5.68,5.78,519.11,507.35,507.12
2011-03-01,5.71,5.81,525.4,513.56,513.29
2011-03-29,5.76,5.86,525.09,513.3,513.07
2011-04-19,5.77,5.87,528.67,516.82,516.58
2011-02-10,5.67,5.77,525.79,513.91,513.65
2011-04-29,5.76,5.86,532.38,520.46,519.92
2011-05-23,5.57,5.67,560.23,547.69,547.49
2011-06-15,5.69,5.79,549.1,536.86,536.73
2011-07-08,5.99,6.09,515.79,504.36,504.17
2010-10-26,5.87,5.97,480.9,469.92,469.71
2010-12-09,5.87,5.97,489.88,478.75,478.5
2010-12-30,5.52,5.62,535.52,523.34,522.71
2011-01-19,5.64,5.74,524.36,512.47,512.25
2011-03-02,5.73,5.83,523.28,511.49,511.22
2011-03-30,5.76,5.86,525.33,513.53,513.3
2011-01-24,5.6,5.7,530.11,518.1,517.87
2011-02-22,5.76,5.86,517.8,506.12,505.85
2011-03-21,5.81,5.91,517.33,505.7,505.51
2011-04-12,5.75,5.85,529.59,517.71,517.46
2011-05-02,5.75,5.85,533.85,521.9,521.64
2011-05-24,5.59,5.69,557.9,545.42,545.22
2011-06-16,5.7,5.8,547.99,535.78,535.65
2010-11-18,5.68,5.78,507.01,495.44,495.23
2010-12-10,5.85,5.95,492.65,481.46,480.95
2010-12-31,5.5,5.6,537.99,525.75,525.33
2011-02-11,5.68,5.78,525.12,513.26,512.73
2011-03-03,5.7,5.8,527.15,515.27,515.0
2011-03-31,5.74,5.84,527.95,516.09,515.86
2011-02-03,5.63,5.73,528.99,517.02,516.77
2011-02-23,5.74,5.84,520.42,508.69,508.42
2011-03-22,5.8,5.9,518.71,507.05,506.85
2011-07-11,5.98,6.08,517.1,505.64,505.49
2011-05-03,5.73,5.83,536.53,524.52,524.26
2011-01-20,5.62,5.72,527.0,515.05,514.82
2010-11-19,5.76,5.86,498.14,486.79,486.38
2010-12-13,5.77,5.87,502.06,490.64,490.4
2011-01-25,5.64,5.74,525.5,513.6,513.37
2011-03-04,5.71,5.81,526.69,514.82,513.97
2011-04-13,5.76,5.86,528.64,516.79,516.54
2011-02-04,5.67,5.77,524.69,512.82,512.31
2011-02-24,5.72,5.82,523.08,511.28,511.01
2011-03-23,5.76,5.86,523.66,511.88,511.68
2011-06-17,5.71,5.81,546.91,534.73,534.58
2011-07-12,6.01,6.11,513.77,502.39,502.25
2011-05-04,5.73,5.83,536.8,524.78,524.52
2011-05-25,5.59,5.69,558.11,545.63,545.42
2011-01-03,5.5,5.6,538.2,525.97,525.75
2011-01-21,5.59,5.69,531.1,519.06,518.6
2010-11-22,5.78,5.88,496.06,484.75,484.55
2011-04-01,5.74,5.84,528.42,516.55,516.09
2011-01-26,5.64,5.74,525.73,513.82,513.6
2011-02-14,5.7,5.8,522.98,511.17,510.9
2011-03-09,5.72,5.82,525.75,513.91,513.65
2011-02-07,5.69,5.79,522.55,510.73,510.48
2011-06-21,5.73,5.83,544.72,532.59,532.46
2011-07-14,6.04,6.14,510.62,499.32,499.16
2011-05-06,5.68,5.78,543.56,531.39,530.87
2010-12-14,5.76,5.86,503.46,492.02,491.81
2011-01-04,5.53,5.63,534.72,522.57,522.35
2010-10-29,5.86,5.96,482.88,471.86,471.43
2011-04-04,5.74,5.84,528.66,516.79,516.55
2011-01-27,5.65,5.75,525.04,513.15,512.9
2011-02-15,5.73,5.83,519.68,507.95,507.68
2011-03-24,5.75,5.85,525.35,513.54,513.32
2011-04-14,5.76,5.86,528.89,517.03,516.79
2011-06-01,5.68,5.78,548.04,535.81,535.61
2011-05-09,5.7,5.8,541.36,529.25,528.99
2011-05-30,5.62,5.72,555.11,542.71,542.51
2011-06-24,5.75,5.85,542.58,530.51,530.35
2010-11-23,5.94,6.04,478.31,467.42,467.22
2010-12-15,5.71,5.81,509.5,497.91,497.7
2011-01-05,5.56,5.66,531.26,519.19,518.98
2011-04-05,5.73,5.83,530.09,518.19,517.96
2011-01-28,5.63,5.73,527.98,516.02,515.51
2011-02-16,5.76,5.86,516.4,504.75,504.48
2011-06-27,5.77,5.87,540.28,528.26,528.13
2011-07-19,6.04,6.14,511.16,499.85,499.69
2011-05-11,5.7,5.8,541.88,529.76,529.5
2011-06-02,5.7,5.8,545.77,533.59,533.39
2011-09-23,5.93,6.03,533.24,521.52,521.12
2011-10-18,5.69,5.79,566.69,554.24,554.03
2011-08-09,6.12,6.22,504.36,493.24,493.1
2010-11-01,5.82,5.92,487.69,476.55,476.23
2010-11-24,5.93,6.03,479.97,469.05,468.81
2010-12-16,5.67,5.77,514.43,502.73,502.52
2011-04-06,5.75,5.85,527.93,516.07,515.84
2011-01-31,5.68,5.78,522.22,510.4,510.15
2011-02-17,5.73,5.83,520.22,508.48,508.22
2011-06-28,5.83,5.93,533.17,521.32,521.19
2011-07-20,6.05,6.15,510.17,498.88,498.73
2011-05-12,5.7,5.8,542.14,530.01,529.76
2011-06-03,5.73,5.83,542.46,530.36,530.0
2011-05-27,5.59,5.69,558.69,546.2,545.83
2011-06-22,5.74,5.84,543.65,531.55,531.41
2011-07-15,6.05,6.15,509.71,498.42,498.2
2010-11-03,5.79,5.89,491.3,480.08,479.87
2010-11-25,5.93,6.03,480.21,469.29,469.05
2011-01-06,5.59,5.69,527.82,515.84,515.62
2011-03-16,5.78,5.88,520.1,508.4,508.2
2011-04-07,5.75,5.85,528.57,516.7,516.45
2011-07-21,6.05,6.15,510.29,499.0,498.85
2011-05-13,5.69,5.79,543.85,531.69,531.32
2011-07-18,6.05,6.15,509.86,498.58,498.42
2011-05-10,5.69,5.79,542.85,530.7,530.45
2011-05-31,5.63,5.73,554.06,541.69,541.49
2011-08-31,5.69,5.79,558.4,546.07,545.88
2010-11-04,5.79,5.89,491.52,480.3,480.08
2010-11-26,5.89,5.99,485.16,474.12,473.62
2010-12-17,5.63,5.73,519.61,507.78,507.37
2011-02-18,5.74,5.84,519.62,507.9,507.32
2011-03-17,5.79,5.89,519.12,507.44,507.25
2011-04-08,5.72,5.82,532.7,520.74,520.23
2011-02-01,5.66,5.76,524.86,512.99,512.74
2011-06-06,5.74,5.84,541.44,529.36,529.16
2011-06-29,5.86,5.96,529.72,517.95,517.82
2011-04-20,5.76,5.86,530.61,518.72,517.99
2011-06-20,5.71,5.81,547.04,534.86,534.73
2011-07-13,6.02,6.12,512.77,501.41,501.27
2011-05-05,5.7,5.8,540.72,528.62,528.36
2011-05-26,5.61,5.71,555.79,543.37,543.17
2011-01-07,5.64,5.74,522.34,510.49,510.06
2010-11-05,5.78,5.88,493.09,481.84,481.41
2010-11-29,5.88,5.98,486.52,475.46,475.22
2011-02-21,5.74,5.84,519.9,508.17,507.9
2011-03-18,5.79,5.89,519.49,507.81,507.44
2011-04-11,5.74,5.84,530.54,518.64,518.39
2011-02-02,5.63,5.73,528.73,516.77,516.52
2011-05-16,5.68,5.78,545.29,533.09,532.89
2011-06-07,5.75,5.85,540.42,528.37,528.17
2011-06-30,5.91,6.01,523.93,512.3,512.17
2011-04-25,5.75,5.85,532.25,520.33,520.07
2010-10-19,5.77,5.87,490.76,479.54,479.34
2010-08-18,6.01,6.11,457.24,446.74,446.6
2010-09-06,5.96,6.06,464.15,453.51,453.38
2010-09-28,5.99,6.09,463.36,452.76,452.59
2010-12-20,5.6,5.7,523.42,511.51,511.3
2011-01-10,5.72,5.82,513.05,501.42,501.21
2010-11-08,5.67,5.77,506.01,494.45,494.23
2010-12-06,5.85,5.95,491.4,480.22,479.98
2010-12-28,5.54,5.64,532.2,520.1,519.88
2011-01-18,5.67,5.77,520.53,508.74,508.51
2010-11-16,5.62,5.72,513.65,501.92,501.71
2011-05-17,5.65,5.75,549.21,536.92,536.72
2011-06-08,5.74,5.84,541.84,529.76,529.56
2011-07-01,5.94,6.04,520.57,509.01,508.86
2011-07-04,5.93,6.03,521.87,510.29,510.16
2010-10-20,5.86,5.96,480.85,469.86,469.66
2010-09-08,5.95,6.05,465.35,454.68,454.56
2010-11-30,5.9,6.0,484.53,473.51,473.27
2010-12-21,5.6,5.7,523.64,511.73,511.51
2011-01-11,5.77,5.87,507.42,495.92,495.71
2010-11-09,5.73,5.83,499.51,488.11,487.88
2010-12-07,5.91,6.01,484.9,473.89,473.65
2010-12-29,5.53,5.63,533.65,521.51,521.29
2011-04-26,5.79,5.89,527.71,515.89,515.64
2011-05-18,5.61,5.71,554.41,542.01,541.8
2011-06-09,5.71,5.81,545.72,533.55,533.35
2010-09-29,6.0,6.1,462.47,451.89,451.72
2010-10-21,5.81,5.91,486.75,475.63,475.41
2010-08-19,6.0,6.1,458.45,447.92,447.78
2010-09-09,5.98,6.08,462.05,451.46,451.35
2010-12-01,5.86,5.96,489.26,478.13,477.89
2010-12-22,5.57,5.67,527.47,515.47,515.26
2011-01-12,5.75,5.85,509.97,498.41,498.2
2010-11-17,5.68,5.78,506.79,495.23,495.01
2010-12-08,5.87,5.97,489.63,478.5,478.26
2011-02-25,5.73,5.83,522.47,510.69,510.11
2011-03-25,5.76,5.86,524.63,512.84,512.38
2011-07-05,5.93,6.03,522.0,510.42,510.29
2011-04-27,5.78,5.88,529.17,517.32,517.06
2011-05-19,5.59,5.69,557.14,544.67,544.47
2011-06-10,5.7,5.8,547.32,535.12,534.76
2010-09-30,5.98,6.08,464.79,454.16,453.99
2010-10-22,5.87,5.97,480.47,469.5,469.08
2010-08-20,5.97,6.07,461.87,451.26,451.05
2010-11-10,5.7,5.8,503.22,491.73,491.5
2010-12-23,5.54,5.64,531.77,519.67,519.04
2011-04-15,5.76,5.86,529.38,517.52,517.03
2011-02-08,5.69,5.79,522.88,511.06,510.81
2011-02-28,5.72,5.82,523.93,512.12,511.85
2011-07-06,5.95,6.05,519.79,508.27,508.13
2011-04-28,5.77,5.87,530.63,518.75,518.49
2010-09-10,5.94,6.04,466.48,455.79,455.66
2010-10-01,5.98,6.08,465.11,454.47,454.16
2010-10-25,5.87,5.97,480.69,469.71,469.5
2011-01-13,5.73,5.83,512.53,500.91,500.7
2010-11-11,5.64,5.74,510.48,498.82,498.59
2010-12-02,5.85,5.95,490.63,479.47,479.23
2010-12-24,5.54,5.64,531.77,519.67,519.25
2011-03-28,5.76,5.86,524.86,513.07,512.84
2011-04-18,5.76,5.86,529.63,517.75,517.52
2011-02-09,5.72,5.82,519.56,507.82,507.57
2011-05-20,5.54,5.64,563.87,551.25,550.87
2011-06-13,5.68,5.78,550.0,537.74,537.54
2011-06-14,5.67,5.77,551.45,539.15,539.02
2011-07-07,5.95,6.05,520.24,508.71,508.56
2010-08-23,5.96,6.06,462.89,452.25,452.13
2010-09-13,5.98,6.08,462.29,451.69,451.58
2010-10-04,5.95,6.05,468.53,457.81,457.63
2011-01-14,5.71,5.81,515.33,503.65,503.21
2010-11-12,5.61,5.71,514.62,502.87,502.35
2010-12-03,5.85,5.95,491.15,479.98,479.47
2012-04-26,4.78,4.88,732.03,716.16,715.89
2012-03-27,5.29,5.39,650.07,636.0,635.79
2012-04-27,4.77,4.87,734.21,718.3,717.73
2011-09-30,5.88,5.98,540.49,528.62,528.21
2011-07-26,6.07,6.17,508.53,497.29,497.14
2011-08-17,6.05,6.15,513.29,501.98,501.81
2011-11-18,5.57,5.67,587.4,574.53,574.12
2011-12-01,5.53,5.63,594.83,581.81,581.59
2011-12-23,5.56,5.66,595.47,582.48,582.05
2011-10-25,5.77,5.87,557.86,545.63,545.43
2012-01-18,5.53,5.63,604.07,590.93,590.69
2012-01-17,5.51,5.61,606.5,593.29,593.05
2012-02-17,5.4,5.5,628.25,614.61,613.96
2012-05-17,4.37,4.47,806.46,788.96,788.71
2012-05-18,4.27,4.37,824.87,806.96,806.46
2012-03-28,5.26,5.36,654.56,640.39,640.19
2012-03-29,5.24,5.34,657.65,643.41,643.2
2011-09-09,5.68,5.78,561.21,548.83,548.51
2011-10-03,5.84,5.94,545.54,533.55,533.34
2011-07-27,6.06,6.16,509.81,498.55,498.4
2011-08-18,6.03,6.13,515.76,504.38,504.22
2011-11-21,5.55,5.65,590.24,577.3,577.08
2011-12-02,5.56,5.66,591.31,578.37,577.96
2011-12-26,5.59,5.69,591.77,578.86,578.64
2012-01-06,5.53,5.63,602.01,588.88,588.47
2012-02-22,5.37,5.47,632.57,618.83,618.61
2012-01-23,5.43,5.53,618.5,605.04,604.79
2012-05-21,4.21,4.31,836.08,817.92,817.66
2012-03-30,5.24,5.34,658.01,643.77,643.41
2012-04-03,5.27,5.37,654.13,639.98,639.78
2012-05-04,4.65,4.75,755.38,739.01,738.43
2011-09-12,5.66,5.76,563.91,551.47,551.28
2011-10-04,5.77,5.87,554.32,542.14,541.92
2011-07-28,6.06,6.16,509.96,498.69,498.55
2011-10-26,5.78,5.88,556.83,544.62,544.42
2011-11-22,5.55,5.65,590.46,577.52,577.3
2011-12-05,5.57,5.67,590.22,577.31,577.09
2012-01-24,5.46,5.56,614.68,601.3,601.06
2012-01-25,5.46,5.56,614.88,601.5,601.26
2012-02-16,5.44,5.54,622.1,608.59,608.36
2012-01-30,5.45,5.55,617.19,603.76,603.53
2012-01-02,5.55,5.65,598.37,585.33,585.1
2012-05-22,4.28,4.38,823.58,805.7,805.45
2012-04-02,5.25,5.35,656.79,642.58,642.37
2012-04-05,5.32,5.42,646.84,632.86,632.55
2012-05-07,4.42,4.52,794.79,777.53,777.23
2011-08-19,5.94,6.04,526.48,514.87,514.61
2011-09-13,5.65,5.75,565.36,552.89,552.7
2011-10-05,5.75,5.85,557.02,544.77,544.55
2011-12-27,5.61,5.71,589.4,576.54,576.32
2011-10-27,5.77,5.87,558.27,546.03,545.83
2011-11-23,5.56,5.66,589.38,576.47,576.25
2012-01-26,5.46,5.56,615.12,601.74,601.5
2012-01-27,5.45,5.55,616.95,603.53,603.06
2012-01-19,5.5,5.6,608.32,595.08,594.84
2012-01-20,5.49,5.59,610.14,596.86,596.39
2012-02-23,5.36,5.46,634.19,620.42,620.19
2012-04-12,5.14,5.24,673.53,658.96,658.79
2012-05-08,4.17,4.27,840.02,821.74,821.44
2012-05-24,4.48,4.58,788.64,771.56,771.31
2012-04-09,5.31,5.41,648.43,634.42,634.24
2011-07-29,6.06,6.16,510.18,498.91,498.69
2011-08-22,5.9,6.0,531.46,519.73,519.55
2011-09-14,5.68,5.78,561.78,549.39,549.18
2011-10-06,5.73,5.83,559.72,547.42,547.2
2011-12-06,5.6,5.7,586.54,573.71,573.5
2011-12-28,5.58,5.68,593.54,580.59,580.37
2011-10-31,5.7,5.8,567.58,555.13,554.93
2011-11-24,5.58,5.68,586.98,574.12,573.9
2012-01-31,5.47,5.57,614.72,601.35,601.12
2012-02-24,5.36,5.46,634.62,620.84,620.42
2012-05-11,4.3,4.4,817.87,800.1,799.45
2012-05-29,4.46,4.56,793.05,775.88,775.63
2012-04-18,5.04,5.14,689.57,674.65,674.39
2012-04-20,4.94,5.04,705.62,690.35,689.83
2011-08-01,6.07,6.17,509.19,497.94,497.79
2011-08-23,5.9,6.0,531.64,519.9,519.73
2011-09-15,5.7,5.8,559.49,547.15,546.95
2011-12-07,5.59,5.69,588.06,575.21,574.98
2011-12-29,5.57,5.67,595.51,582.53,581.87
2011-10-28,5.74,5.84,562.36,550.03,549.67
2011-11-01,5.64,5.74,575.48,562.85,562.57
2012-02-27,5.39,5.49,630.68,616.99,616.77
2012-01-09,5.52,5.62,603.56,590.41,590.18
2012-01-04,5.49,5.59,606.81,593.58,593.35
2012-01-05,5.57,5.67,596.43,583.43,583.21
2012-09-06,4.33,4.43,834.14,816.28,815.71
2012-09-10,4.34,4.44,832.59,814.76,814.51
2012-10-03,4.31,4.41,843.72,825.7,825.41
2012-06-29,4.79,4.89,742.52,726.56,726.33
2011-10-07,5.74,5.84,558.86,546.58,546.16
2011-08-02,6.07,6.17,509.34,498.09,497.94
2011-08-24,5.89,5.99,533.0,521.24,521.06
2011-09-16,5.7,5.8,559.88,547.53,547.15
2011-11-25,5.58,5.68,587.39,574.53,574.12
2011-12-08,5.55,5.65,593.65,580.67,580.44
2011-12-30,5.55,5.65,598.14,585.1,584.67
2012-02-08,5.6,5.7,599.06,586.06,585.82
2012-02-28,5.41,5.51,628.14,614.52,614.29
2012-02-15,5.44,5.54,621.86,608.36,608.13
2012-04-13,5.11,5.21,678.32,663.64,663.3
2012-05-09,4.31,4.41,815.11,797.39,797.09
2012-05-25,4.59,4.69,770.32,753.65,753.21
2012-04-11,5.18,5.28,667.49,653.05,652.87
2011-10-10,5.7,5.8,564.08,551.68,551.46
2011-08-03,6.08,6.18,508.35,497.13,496.98
2011-08-25,5.87,5.97,535.57,523.75,523.57
2011-11-03,5.67,5.77,571.87,559.32,559.12
2011-11-28,5.58,5.68,587.61,574.75,574.53
2011-12-09,5.55,5.65,594.09,581.1,580.67
2012-02-09,5.57,5.67,603.26,590.17,589.93
2012-02-03,5.61,5.71,597.03,584.07,583.62
2012-02-06,5.61,5.71,597.27,584.31,584.07
2012-02-14,5.48,5.58,616.19,602.81,602.58
2012-02-29,5.38,5.48,632.52,618.8,618.57
2012-07-30,4.54,4.64,788.61,771.67,771.44
2012-09-05,4.32,4.42,835.37,817.47,817.22
2012-07-31,4.54,4.64,788.84,771.9,771.67
2011-09-19,5.7,5.8,560.09,547.74,547.53
2011-10-11,5.69,5.79,565.66,553.22,552.9
2011-08-04,6.09,6.19,507.37,496.17,496.02
2011-11-04,5.68,5.78,570.97,558.45,558.08
2011-11-29,5.57,5.67,589.14,576.24,576.02
2011-12-12,5.52,5.62,598.27,585.19,584.97
2012-01-10,5.55,5.65,599.81,586.74,586.52
2012-01-11,5.53,5.63,602.68,589.55,589.33
2012-02-07,5.62,5.72,596.2,583.26,583.03
2012-02-10,5.53,5.63,608.98,595.77,595.32
2012-03-01,5.38,5.48,632.75,619.03,618.8
2012-03-02,5.4,5.5,630.41,616.74,616.32
2012-03-05,5.4,5.5,630.64,616.96,616.74
2012-04-10,5.27,5.37,654.3,640.16,639.98
2012-05-23,4.56,4.66,774.7,757.93,757.69
2012-04-04,5.31,5.41,648.64,634.62,634.41
2011-08-26,5.84,5.94,539.46,527.56,527.27
2011-09-20,5.71,5.81,559.05,546.73,546.52
2011-10-13,5.67,5.77,568.4,555.91,555.69
2011-08-05,6.1,6.2,506.33,495.16,494.96
2011-11-07,5.71,5.81,567.38,554.95,554.75
2011-11-30,5.57,5.67,589.36,576.46,576.24
2011-12-13,5.49,5.59,602.49,589.31,589.09
2012-02-13,5.5,5.6,613.25,599.94,599.7
2012-03-06,5.38,5.48,633.64,619.9,619.67
2012-04-16,5.09,5.19,681.55,666.81,666.55
2012-04-17,5.07,5.17,684.8,669.99,669.73
2012-05-10,4.57,4.67,770.18,753.48,753.19
2012-05-28,4.51,4.61,784.17,767.2,766.95
2011-08-29,5.75,5.85,550.6,538.44,538.26
2011-09-21,5.76,5.86,553.15,540.97,540.75
2011-10-14,5.65,5.75,571.33,558.77,558.4
2011-11-08,5.72,5.82,566.33,553.93,553.72
2011-12-14,5.5,5.6,601.39,588.24,588.02
2011-11-09,5.69,5.79,570.32,557.82,557.62
2012-03-09,5.3,5.4,645.75,631.75,631.32
2012-03-13,5.26,5.36,651.91,637.77,637.54
2012-04-23,4.92,5.02,708.99,693.64,693.37
2012-04-24,4.91,5.01,710.81,695.42,695.16
2011-09-01,5.7,5.8,557.34,545.03,544.85
2011-09-26,5.93,6.03,533.46,521.74,521.52
2011-10-19,5.68,5.78,568.16,555.68,555.47
2011-08-10,6.13,6.23,503.39,492.28,492.14
2011-08-08,6.12,6.22,504.22,493.1,492.95
2011-08-30,5.63,5.73,565.75,553.25,553.06
2011-09-22,5.86,5.96,541.19,529.29,529.07
2011-10-17,5.65,5.75,571.54,558.98,558.77
2012-01-03,5.51,5.61,603.91,590.74,590.51
2011-12-15,5.5,5.6,601.62,588.47,588.24
2011-11-10,5.65,5.75,575.61,562.99,562.79
