Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha
2019-12-17,6.47,6.59,730.0,725.88,725.7
2019-11-18,6.25,6.37,733.9,729.68,729.5
2019-12-05,6.41,6.53,730.62,726.47,726.29
2019-12-19,6.57,6.69,726.93,722.84,722.66
2020-02-21,6.06,6.18,752.31,748.2,748.03
2020-03-17,6.95,7.07,725.4,721.52,721.33
2020-03-18,7.46,7.58,709.3,705.53,705.33
2019-12-23,6.59,6.71,726.8,722.72,722.35
2020-07-07,5.63,5.75,782.57,778.6,778.43
2020-07-08,5.75,5.87,778.77,774.83,774.66
2020-04-28,7.21,7.33,722.6,718.84,718.64
2020-04-29,6.62,6.74,741.64,737.76,737.57
2020-07-29,5.46,5.58,790.89,786.93,786.76
2020-04-30,6.57,6.69,743.45,739.56,739.37
2020-05-04,6.74,6.86,738.14,734.29,734.1
2020-07-13,5.65,5.77,782.59,778.63,778.46
2020-07-21,5.58,5.7,785.92,781.97,781.79
2020-05-20,6.54,6.66,746.87,743.0,742.81
2020-05-21,6.59,6.71,745.44,741.59,741.4
2020-07-23,5.73,5.85,781.33,777.41,777.24
2020-07-22,5.64,5.76,784.11,780.17,780.0
2020-07-14,5.7,5.82,781.11,777.17,776.99
2020-07-24,5.65,5.77,784.12,780.19,780.02
2020-04-23,6.02,6.14,760.71,756.69,756.51
2020-04-24,6.45,6.57,746.62,742.7,742.51
2020-07-10,5.71,5.83,780.43,776.49,776.32
2020-05-05,6.42,6.54,748.72,744.8,744.62
2020-06-08,5.85,5.97,771.82,767.85,767.67
2020-05-11,6.57,6.69,744.58,740.71,740.52
2020-04-09,6.76,6.88,734.82,730.95,730.75
2020-07-09,5.79,5.91,777.63,773.7,773.52
2019-12-30,6.49,6.61,730.95,726.86,726.49
2020-01-03,6.46,6.58,732.34,728.24,728.06
2020-02-06,6.09,6.21,749.34,745.22,745.04
2020-01-20,6.38,6.5,737.07,732.98,732.8
2020-02-11,6.08,6.2,750.22,746.1,745.92
2020-01-28,6.26,6.38,742.26,738.16,737.98
2020-02-26,6.16,6.28,749.06,744.99,744.81
2020-01-31,6.2,6.32,744.85,740.74,740.56
2020-03-03,5.93,6.05,757.65,753.53,753.35
2020-02-03,6.17,6.29,746.06,741.95,741.77
2020-03-04,5.76,5.88,763.71,759.55,759.38
2020-03-10,6.28,6.4,746.61,742.58,742.39
2019-11-29,6.47,6.59,727.82,723.68,723.49
2019-12-03,6.5,6.62,727.14,723.01,722.83
2020-03-31,6.83,6.95,731.22,727.34,727.14
2019-11-27,6.56,6.68,724.34,720.22,720.03
2020-04-01,6.92,7.04,728.5,724.64,724.44
2019-11-26,6.61,6.73,722.44,718.32,718.14
2020-03-16,7.52,7.64,707.01,703.25,703.04
2019-12-13,6.32,6.44,734.82,730.67,730.49
2019-12-04,6.43,6.55,729.75,725.6,725.42
2019-12-10,6.36,6.48,732.9,728.74,728.56
2020-04-03,6.96,7.08,727.6,723.75,723.56
2019-12-06,6.4,6.52,731.15,727.0,726.82
2020-04-07,6.9,7.02,729.92,726.06,725.87
2019-12-18,6.61,6.73,725.38,721.3,721.11
2019-11-25,6.38,6.5,730.23,726.06,725.87
2019-12-09,6.32,6.44,734.11,729.94,729.76
2019-12-26,6.52,6.64,729.37,725.28,725.1
2020-02-20,6.0,6.12,754.2,750.08,749.9
2020-01-22,6.32,6.44,739.48,735.39,735.21
2020-02-28,6.22,6.34,747.38,743.32,743.14
2020-02-05,6.09,6.21,749.17,745.04,744.86
2020-01-23,6.34,6.46,738.98,734.89,734.71
2020-02-07,6.11,6.23,748.83,744.71,744.54
2020-03-12,8.22,8.34,684.97,681.35,681.13
2020-01-24,6.28,6.4,741.21,737.11,736.93
2020-03-02,5.95,6.07,756.79,752.67,752.49
2020-03-13,7.28,7.4,714.4,710.59,710.39
2020-03-05,5.82,5.94,761.79,757.65,757.48
2020-01-27,6.31,6.43,740.37,736.27,736.09
2020-01-16,6.33,6.45,738.42,734.32,734.14
2020-03-06,6.25,6.37,747.26,743.22,743.04
2020-01-29,6.17,6.29,745.53,741.41,741.23
2020-03-19,8.67,8.79,672.6,669.07,668.85
2020-02-17,5.99,6.11,754.02,749.89,749.71
2020-01-30,6.19,6.31,745.02,740.91,740.73
2020-03-09,6.33,6.45,744.74,740.72,740.54
2020-01-17,6.38,6.5,736.89,732.8,732.62
2020-03-11,6.18,6.3,750.17,746.12,745.93
2020-03-27,7.11,7.23,721.81,717.98,717.79
2020-01-21,6.41,6.53,736.23,732.15,731.97
2020-02-04,6.11,6.23,748.3,744.18,744.0
2019-12-20,6.7,6.82,722.69,718.63,718.44
2021-06-24,8.38,8.5,753.56,750.64,750.4
2021-06-28,8.42,8.54,753.07,750.15,749.91
2021-01-18,6.74,6.86,773.15,769.73,769.53
2021-05-05,8.3,8.42,747.2,744.18,743.95
2021-04-28,8.05,8.17,752.38,749.32,749.09
2021-05-07,8.42,8.54,744.66,741.66,741.42
2021-06-04,8.11,8.23,756.92,753.92,753.69
2021-07-08,8.46,8.58,754.28,751.39,750.9
2021-07-26,8.59,8.71,753.86,751.01,750.76
2021-07-21,8.34,8.46,759.11,756.23,755.98
2021-06-23,8.37,8.49,753.57,750.64,750.4
2021-04-16,8.42,8.54,741.33,738.3,738.06
2021-06-08,8.05,8.17,758.88,755.89,755.65
2021-06-09,8.04,8.16,759.37,756.37,756.14
2021-07-02,8.39,8.51,754.77,751.86,751.61
2021-07-06,8.49,8.61,752.83,749.93,749.69
2021-07-27,8.61,8.73,753.63,750.78,750.53
2021-06-25,8.32,8.44,755.27,752.34,752.1
2021-07-22,8.4,8.52,757.91,755.04,754.79
2021-04-23,7.97,8.09,753.75,750.67,750.43
2021-07-05,8.36,8.48,755.74,752.83,752.58
2021-04-01,8.38,8.5,739.97,736.91,736.68
2021-07-19,8.41,8.53,756.94,754.06,753.82
2021-06-15,8.24,8.36,755.33,752.37,752.13
2021-05-26,8.37,8.49,749.02,746.04,745.8
2021-06-29,8.18,8.3,759.18,756.24,756.0
2021-06-17,8.2,8.32,756.8,753.84,753.6
2021-06-18,8.36,8.48,753.09,750.16,749.91
2021-06-30,8.21,8.33,758.68,755.75,755.51
2021-07-12,8.53,8.65,752.84,749.96,749.71
2021-06-10,8.08,8.2,758.6,755.61,755.38
2021-03-22,8.0,8.12,747.93,744.8,744.57
2021-04-08,8.61,8.73,735.09,732.07,731.83
2021-07-16,8.46,8.58,755.5,752.62,752.37
2021-05-12,8.38,8.5,746.38,743.38,743.14
2021-07-23,8.42,8.54,757.67,754.8,754.56
2021-04-19,8.2,8.32,747.15,744.1,743.86
2021-06-11,8.21,8.33,755.6,752.63,752.4
2021-05-13,8.48,8.6,744.12,741.14,740.9
2021-04-05,8.46,8.58,738.17,735.12,734.88
2021-05-04,8.21,8.33,749.24,746.21,745.97
2021-03-31,8.34,8.46,740.76,737.69,737.46
2021-04-15,8.51,8.63,738.81,735.79,735.55
2021-05-10,8.4,8.52,745.4,742.4,742.16
2021-06-07,8.0,8.12,759.9,756.9,756.67
2021-04-12,8.53,8.65,737.59,734.56,734.32
2021-04-26,8.0,8.12,753.2,750.13,749.9
2021-05-03,8.12,8.24,751.29,748.25,748.01
2021-05-11,8.43,8.55,744.89,741.9,741.66
2021-06-21,8.42,8.54,751.86,748.94,748.69
2021-06-22,8.46,8.58,751.13,748.21,747.96
2021-05-17,8.56,8.68,742.62,739.65,739.41
2021-05-20,8.55,8.67,743.59,740.63,740.39
2022-08-24,11.99,12.11,766.76,764.49,764.49
2022-07-14,13.2,13.32,737.09,734.8,734.8
2022-07-27,13.26,13.38,739.41,737.14,737.14
2022-03-16,12.43,12.55,721.19,718.71,718.71
2022-03-31,11.48,11.6,741.98,739.47,739.47
2022-03-07,12.2,12.32,723.01,720.5,720.5
2022-04-01,11.46,11.58,742.67,740.16,740.16
2022-03-14,12.54,12.66,718.55,716.08,716.08
2022-03-29,11.33,11.45,744.1,741.57,741.57
2022-02-23,11.43,11.55,735.28,732.71,732.71
2022-03-15,12.54,12.66,718.89,716.42,716.42
2022-02-08,11.07,11.19,738.68,736.07,736.07
2022-03-17,12.43,12.55,721.53,719.05,719.05
2022-02-09,11.08,11.2,738.79,736.19,736.19
2022-02-22,11.35,11.47,736.47,733.9,733.9
2022-03-24,12.09,12.21,729.29,726.8,726.8
2022-06-07,12.66,12.78,736.69,734.33,734.33
2022-04-26,12.06,12.18,736.79,734.34,734.34
2022-02-15,11.45,11.57,733.01,730.43,730.43
2022-04-25,12.19,12.31,734.17,731.72,731.72
2022-05-26,12.41,12.53,738.15,735.77,735.77
2022-04-08,11.8,11.92,738.12,735.64,735.64
2022-06-08,12.81,12.93,734.53,732.18,732.18
2022-02-07,11.14,11.26,737.03,734.42,734.42
2022-06-06,12.54,12.66,738.36,735.99,735.99
2022-04-11,11.89,12.01,736.83,734.36,734.36
2022-06-02,12.52,12.64,738.01,735.64,735.64
2022-02-18,11.46,11.58,733.77,731.2,731.2
2022-03-11,12.29,12.41,722.71,720.21,720.21
2022-05-12,12.57,12.69,731.99,729.59,729.59
2022-02-14,11.43,11.55,733.07,730.49,730.49
2022-05-27,12.2,12.32,742.08,739.69,739.69
2022-05-13,12.62,12.74,731.47,729.08,729.08
2022-05-18,12.5,12.62,734.56,732.16,732.16
2022-04-06,11.47,11.59,743.44,740.94,740.94
2022-05-19,12.41,12.53,736.44,734.05,734.05
2022-03-28,11.47,11.59,741.2,738.69,738.69
2022-08-04,12.33,12.45,756.43,754.14,754.14
2022-08-16,11.76,11.88,768.43,766.14,766.14
2022-07-21,13.38,13.5,736.04,733.77,733.77
2022-06-21,12.49,12.61,742.66,740.32,740.32
2022-07-11,13.2,13.32,736.0,733.71,733.71
2022-08-09,11.87,11.99,764.94,762.64,762.64
2022-07-13,13.05,13.17,739.13,736.84,736.84
2022-08-29,12.11,12.23,765.88,763.62,763.62
2022-08-10,11.93,12.05,764.3,762.0,762.0
2022-08-22,12.13,12.25,763.82,761.55,761.55
2022-08-12,11.97,12.09,764.33,762.05,762.05
2022-08-11,11.91,12.03,764.97,762.67,762.67
2022-08-31,12.14,12.26,766.1,763.84,763.84
2022-02-10,11.25,11.37,735.86,733.26,733.26
2022-04-07,11.47,11.59,743.76,741.26,741.26
2022-03-30,11.44,11.56,742.39,739.88,739.88
2021-04-30,7.97,8.09,754.89,751.83,751.59
2021-06-14,8.29,8.41,753.86,750.9,750.66
2021-07-14,8.56,8.68,752.61,749.74,749.49
2021-04-13,8.56,8.68,737.07,734.05,733.81
2021-11-16,11.73,11.85,707.23,704.55,704.55
2021-09-16,10.15,10.27,728.14,725.26,725.26
2021-11-03,12.78,12.9,684.25,681.63,681.63
2021-10-15,10.15,10.27,733.75,730.91,730.91
2021-12-10,10.63,10.75,734.71,731.99,731.99
2022-01-12,11.57,11.69,723.17,720.56,720.56
2022-01-25,11.15,11.27,734.06,731.43,731.43
2021-12-21,10.61,10.73,737.18,734.47,734.47
2022-02-11,11.35,11.47,734.27,731.69,731.69
2022-05-30,12.25,12.37,741.57,739.18,739.18
2022-05-02,12.19,12.31,735.84,733.41,733.41
2022-05-17,12.46,12.58,734.9,732.5,732.5
2022-02-04,11.01,11.13,739.22,736.6,736.6
2022-02-16,11.34,11.46,735.4,732.82,732.82
2021-03-25,8.68,8.8,731.15,728.12,727.88
2021-05-31,8.11,8.23,756.21,753.21,752.98
2021-08-04,8.99,9.11,746.2,743.41,743.15
2021-09-30,10.23,10.35,729.22,726.37,726.37
2021-10-01,10.32,10.44,727.58,724.73,724.73
2022-01-21,11.36,11.48,729.39,726.78,726.78
2022-01-13,11.34,11.46,727.91,725.29,725.29
2022-01-06,11.52,11.64,722.88,720.26,720.26
2022-05-25,12.45,12.57,737.13,734.74,734.74
2022-05-05,12.24,12.36,735.98,733.56,733.56
2021-04-14,8.61,8.73,736.05,733.04,732.8
2021-04-22,8.2,8.32,747.62,744.57,744.33
2021-03-30,8.39,8.51,739.24,736.18,735.94
2021-05-21,8.5,8.62,745.07,742.1,741.86
2021-07-13,8.58,8.7,751.88,749.01,748.76
2021-12-06,11.05,11.17,725.05,722.35,722.35
2021-10-05,10.28,10.4,729.0,726.16,726.16
2021-11-29,11.82,11.94,708.28,705.62,705.62
2022-01-26,11.16,11.28,734.17,731.55,731.55
2022-01-05,11.29,11.41,727.03,724.38,724.38
2021-12-30,10.76,10.88,736.55,733.56,733.56
2022-01-17,11.36,11.48,728.15,725.53,725.53
2022-04-13,12.1,12.22,733.75,731.29,731.29
2022-03-09,12.26,12.38,722.58,720.09,720.09
2022-03-25,11.58,11.7,738.87,736.36,736.36
2022-04-04,11.25,11.37,746.83,744.31,744.31
2021-03-24,8.18,8.3,743.71,740.61,740.38
2021-07-15,8.52,8.64,753.81,750.94,750.69
2021-05-14,8.45,8.57,745.11,742.13,741.88
2021-08-20,9.87,9.99,729.33,726.66,726.39
2021-12-07,10.99,11.11,726.56,723.85,723.85
2021-12-01,11.49,11.61,715.39,712.71,712.71
2021-08-12,9.32,9.44,740.13,737.39,737.13
2021-12-08,10.83,10.95,730.07,727.36,727.36
2021-12-14,10.52,10.64,737.53,734.8,734.8
2022-01-24,11.26,11.38,731.63,729.01,729.01
2021-12-22,10.49,10.61,739.89,737.18,737.18
2022-04-28,12.15,12.27,735.87,733.44,733.44
2022-05-10,12.44,12.56,733.53,731.13,731.13
2022-05-04,12.34,12.46,733.9,731.48,731.48
2022-05-11,12.52,12.64,732.5,730.1,730.1
2021-05-19,8.59,8.71,742.36,739.4,739.16
2021-03-19,7.71,7.83,755.34,752.17,751.94
2021-04-07,8.52,8.64,737.12,734.09,733.85
2021-03-29,8.44,8.56,737.73,734.67,734.43
2021-08-18,9.74,9.86,731.69,729.01,728.73
2021-09-17,10.17,10.29,727.99,725.11,725.11
2021-12-02,11.6,11.72,713.53,710.86,710.86
2021-11-22,12.06,12.18,702.02,699.37,699.37
2021-12-20,10.87,10.99,731.66,728.97,728.97
2021-12-27,10.71,10.83,736.35,733.66,733.66
2022-02-01,11.24,11.36,733.87,731.26,731.26
2022-01-11,11.62,11.74,721.9,719.29,719.29
2022-04-22,12.2,12.32,733.66,731.21,731.21
2022-04-05,11.21,11.33,747.88,745.36,745.36
2022-04-12,12.0,12.12,735.2,732.73,732.73
2021-08-03,9.12,9.24,742.92,740.14,739.89
2021-10-25,11.72,11.84,703.09,700.38,700.38
2021-09-20,10.34,10.46,724.6,721.74,721.74
2021-07-30,8.66,8.78,753.19,750.35,750.1
2021-09-24,10.07,10.19,731.55,728.67,728.67
2021-10-19,10.61,10.73,724.6,721.8,721.8
2021-10-08,10.1,10.22,733.69,730.84,730.84
2022-01-03,10.74,10.86,737.24,734.56,734.56
2021-12-28,10.66,10.78,737.65,734.95,734.95
2022-03-21,12.2,12.32,726.32,723.83,723.83
2022-03-08,12.36,12.48,720.45,717.95,717.95
2022-02-17,11.39,11.51,734.77,732.2,732.2
2021-10-26,11.99,12.11,698.03,695.34,695.34
2021-08-09,9.32,9.44,739.35,736.6,736.34
2021-10-13,10.11,10.23,734.04,731.2,731.2
2021-11-10,12.0,12.12,700.97,698.31,698.31
2021-09-14,10.11,10.23,728.45,725.56,725.56
2021-10-27,12.07,12.19,696.76,694.08,694.08
2022-01-27,11.24,11.36,732.94,730.33,730.33
2022-02-02,11.11,11.23,736.68,734.06,734.06
2022-01-07,11.43,11.55,724.93,722.3,722.3
2022-01-04,10.93,11.05,733.78,731.11,731.11
2022-04-27,12.09,12.21,736.59,734.15,734.15
2022-05-06,12.49,12.61,731.99,729.58,729.58
2022-03-04,11.94,12.06,727.43,724.9,724.9
2021-10-07,10.15,10.27,732.34,729.49,729.49
2021-10-04,10.21,10.33,730.21,727.36,727.36
2021-10-21,11.46,11.58,707.7,704.98,704.98
2021-11-05,12.25,12.37,695.14,692.48,692.48
2021-10-11,10.15,10.27,732.9,730.06,730.06
2021-08-10,9.31,9.43,739.84,737.09,736.83
2021-09-21,10.05,10.17,731.15,728.27,728.27
2021-12-03,11.21,11.33,721.56,718.86,718.86
2022-01-31,11.44,11.56,729.74,727.14,727.14
2021-12-13,10.46,10.58,738.46,735.72,735.72
2022-01-10,11.47,11.59,724.47,721.85,721.85
2021-12-15,10.58,10.7,736.6,733.88,733.88
2022-04-18,12.33,12.45,730.36,727.92,727.92
2022-02-24,11.42,11.54,735.78,733.22,733.22
2022-02-25,11.34,11.46,737.6,735.03,735.03
2022-03-02,11.55,11.67,733.99,731.44,731.44
2021-10-22,11.9,12.02,699.19,696.49,696.49
2021-11-12,11.75,11.87,706.53,703.84,703.84
2021-10-29,12.58,12.7,687.45,684.81,684.81
2021-09-15,10.05,10.17,730.04,727.15,727.15
2021-10-20,10.96,11.08,717.62,714.85,714.85
2021-10-18,10.3,10.42,730.84,728.02,728.02
2021-09-28,10.31,10.43,726.94,724.09,724.09
2021-09-23,9.85,9.97,736.06,733.16,733.16
2022-02-03,10.92,11.04,740.65,738.02,738.02
2022-01-14,11.3,11.42,729.0,726.37,726.37
2021-12-16,10.58,10.7,736.9,734.18,734.18
2022-01-28,11.36,11.48,730.95,728.35,728.35
2022-04-14,12.13,12.25,733.55,731.1,731.1
2022-04-20,12.1,12.22,735.08,732.63,732.63
2021-09-22,9.91,10.03,734.47,731.58,731.58
2021-08-05,9.0,9.12,746.22,743.43,743.18
2021-10-14,10.0,10.12,736.68,733.83,733.83
2021-11-11,11.77,11.89,705.82,703.14,703.14
2021-11-09,12.03,12.15,700.07,697.4,697.4
2021-10-06,10.37,10.49,727.36,724.53,724.53
2021-12-09,10.82,10.94,730.57,727.86,727.86
2022-01-18,11.49,11.61,725.96,723.35,723.35
2021-12-17,10.73,10.85,734.17,731.46,731.46
2022-04-29,12.11,12.23,736.91,734.47,734.47
2022-04-19,12.08,12.2,735.11,732.65,732.65
2022-05-09,12.73,12.85,728.21,725.82,725.82
2021-11-01,12.28,12.4,693.59,690.94,690.94
2021-08-26,9.49,9.61,738.91,736.22,735.95
2021-09-01,9.7,9.82,735.28,732.62,732.34
2021-09-10,10.08,10.2,728.55,725.94,725.66
2021-08-13,9.47,9.59,736.98,734.26,733.99
2021-09-29,10.28,10.4,727.87,725.02,725.02
2021-07-28,8.6,8.72,754.11,751.27,751.02
2021-12-23,10.5,10.62,740.28,737.27,737.27
2022-01-19,11.5,11.62,726.08,723.47,723.47
2022-03-10,12.29,12.41,722.37,719.88,719.88
2021-03-23,8.11,8.23,745.29,742.18,741.95
2021-03-26,8.32,8.44,740.57,737.49,737.25
2021-05-24,8.5,8.62,745.31,742.35,742.1
2021-05-27,8.33,8.45,750.25,747.27,747.03
2021-08-02,8.92,9.04,747.32,744.52,744.27
2021-09-08,10.0,10.12,729.75,727.12,726.84
2021-09-02,9.79,9.91,733.55,730.9,730.63
2021-08-16,9.6,9.72,734.3,731.6,731.33
2021-11-08,12.38,12.5,692.93,690.29,690.29
2021-08-31,9.52,9.64,739.04,736.35,736.08
2021-11-30,11.67,11.79,711.53,708.86,708.86
2021-07-29,8.64,8.76,753.41,750.57,750.32
2022-05-31,12.53,12.65,737.15,734.77,734.77
2022-03-03,11.7,11.82,731.52,728.98,728.98
2022-05-16,12.75,12.87,729.6,727.22,727.22
2021-05-18,8.39,8.51,747.08,744.1,743.86
2021-07-07,8.51,8.63,752.59,749.7,749.45
2021-04-20,8.2,8.32,747.39,744.33,744.1
2021-05-28,8.2,8.32,753.73,750.74,750.5
2021-11-18,12.0,12.12,702.55,699.9,699.9
2021-09-27,10.13,10.25,730.53,727.66,727.66
2021-11-17,11.97,12.09,702.82,700.16,700.16
2021-08-25,9.75,9.87,732.82,730.14,729.87
2021-08-23,9.72,9.84,732.95,730.27,729.99
2021-11-23,12.24,12.36,698.84,696.21,696.21
2021-10-28,11.96,12.08,699.25,696.56,696.56
2022-05-20,12.35,12.47,737.81,735.41,735.41
2022-06-01,12.43,12.55,739.19,736.81,736.81
2022-05-23,12.17,12.29,741.24,738.84,738.84
2021-04-29,8.04,8.16,752.87,749.81,749.58
2021-05-06,8.23,8.35,749.21,746.18,745.94
2021-07-20,8.33,8.45,759.11,756.22,755.98
2021-04-06,8.4,8.52,739.93,736.88,736.64
2021-04-09,8.43,8.55,739.88,736.84,736.6
2021-11-19,12.0,12.12,702.87,700.21,700.21
2021-11-25,11.79,11.91,708.24,705.57,705.57
2021-09-06,10.0,10.12,729.47,726.84,726.56
2021-08-06,9.34,9.46,738.63,735.88,735.62
2021-08-30,9.49,9.61,739.44,736.75,736.48
2021-09-13,10.21,10.33,726.0,723.12,723.12
2021-09-03,9.87,9.99,732.06,729.41,729.14
2021-08-11,9.21,9.33,742.39,739.64,739.38
2022-05-24,12.34,12.46,738.66,736.27,736.27
2022-03-18,12.39,12.51,722.58,720.1,720.1
2022-06-03,12.59,12.71,737.17,734.81,734.81
2022-05-03,12.29,12.41,734.44,732.01,732.01
2021-06-02,8.18,8.3,754.93,751.95,751.71
2021-07-01,8.31,8.43,756.48,753.55,753.31
2021-05-25,8.43,8.55,747.29,744.32,744.07
2021-11-24,11.94,12.06,704.99,702.33,702.33
2021-11-04,12.11,12.23,697.55,694.89,694.89
2021-08-19,10.07,10.19,724.62,721.97,721.69
2021-11-26,11.9,12.02,706.4,703.75,703.75
2021-08-27,9.55,9.67,737.83,735.14,734.87
2021-12-29,10.7,10.82,737.15,734.46,734.46
2022-01-20,11.28,11.4,730.62,728.0,728.0
2022-03-22,12.18,12.3,727.01,724.52,724.52
2022-03-23,12.07,12.19,729.32,726.83,726.83
2022-02-21,11.43,11.55,734.65,732.08,732.08
2021-06-01,8.12,8.24,756.2,753.2,752.96
2021-06-16,8.21,8.33,756.31,753.35,753.11
2021-04-27,7.92,8.04,755.49,752.41,752.18
2021-08-17,9.68,9.8,732.77,730.07,729.8
2021-08-24,9.78,9.9,731.88,729.21,728.93
2021-09-09,10.32,10.44,723.05,720.46,720.18
2018-03-16,9.45,9.57,542.45,538.43,538.24
2018-06-14,11.6,11.72,488.28,484.86,484.65
2018-06-15,12.0,12.12,477.21,473.89,473.67
2018-07-05,11.13,11.25,505.09,501.57,501.36
2018-03-08,9.52,9.64,538.93,534.94,534.74
2018-04-02,9.43,9.55,545.06,541.05,540.86
2018-07-24,10.83,10.95,516.73,513.16,512.94
2018-05-09,10.01,10.13,531.2,527.38,527.18
2018-08-13,11.81,11.93,491.37,488.03,487.81
2018-08-15,11.49,11.61,500.85,497.44,497.22
2018-08-22,12.21,12.33,481.87,478.62,478.4
2018-10-05,11.01,11.13,522.52,519.02,518.81
2018-02-26,9.7,9.82,531.39,527.43,527.24
2018-05-16,10.0,10.12,532.53,528.71,528.5
2018-04-19,9.49,9.61,545.6,541.62,541.42
2018-07-30,10.84,10.96,517.28,513.71,513.49
2018-04-27,9.6,9.72,543.14,539.19,538.99
2018-06-29,11.52,11.64,492.91,489.48,489.27
2018-04-05,9.35,9.47,548.34,544.31,544.11
2018-04-20,9.5,9.62,545.46,541.49,541.29
2018-04-23,9.51,9.63,545.33,541.36,541.16
2018-03-20,9.44,9.56,543.17,539.16,538.96
2018-10-09,10.65,10.77,533.6,530.03,529.81
2018-08-09,11.2,11.32,508.36,504.88,504.66
2018-11-20,9.7,9.82,568.55,564.77,564.56
2018-08-27,11.81,11.93,493.56,490.22,490.0
2018-03-01,9.63,9.75,534.29,530.32,530.13
2018-03-05,9.51,9.63,538.68,534.68,534.49
2018-05-21,10.49,10.61,517.72,514.03,513.82
2018-05-18,10.2,10.32,526.58,522.81,522.6
2018-05-23,10.53,10.65,516.9,513.22,513.01
2018-05-10,10.0,10.12,531.73,527.9,527.7
2018-05-11,9.82,9.94,537.73,533.85,533.65
2018-08-01,10.98,11.1,513.54,510.0,509.79
2018-04-25,9.81,9.93,535.86,531.97,531.77
2018-03-26,9.39,9.51,545.63,541.61,541.41
2018-06-05,11.4,11.52,492.55,489.08,488.87
2018-08-23,11.84,11.96,492.28,488.95,488.73
2018-12-11,9.75,9.87,570.12,566.37,566.16
2018-08-28,11.82,11.94,493.5,490.16,489.94
2018-12-28,9.09,9.21,593.93,590.03,589.62
2018-02-14,9.86,9.98,524.55,520.64,520.44
2018-04-13,9.58,9.7,541.83,537.87,537.67
2018-03-22,9.33,9.45,547.27,543.22,543.03
2018-04-04,9.63,9.75,538.79,534.84,534.65
2018-05-07,9.67,9.79,541.82,537.9,537.7
2018-04-24,9.63,9.75,541.55,537.62,537.42
2018-04-03,9.39,9.51,546.6,542.58,542.39
2018-05-17,9.95,10.07,534.33,530.5,530.3
2018-06-04,11.09,11.21,501.43,497.89,497.68
2019-01-03,8.96,9.08,598.6,594.67,594.46
2019-01-04,9.03,9.15,596.51,592.6,592.39
2019-01-09,8.87,8.99,602.37,598.43,598.22
2018-11-12,9.98,10.1,558.72,555.01,554.79
2018-11-09,10.12,10.24,554.18,550.49,550.28
2018-04-17,9.57,9.69,542.55,538.59,538.39
2018-05-15,10.09,10.21,529.46,525.65,525.45
2018-05-24,10.53,10.65,517.11,513.42,513.22
2018-04-16,9.62,9.74,540.7,536.75,536.56
2018-04-09,9.6,9.72,540.38,536.42,536.22
2018-03-28,9.4,9.52,545.68,541.66,541.47
2018-04-11,9.65,9.77,539.12,535.18,534.98
2018-04-30,9.55,9.67,544.99,541.03,540.83
2018-03-12,9.54,9.66,538.65,534.66,534.47
2018-10-24,9.93,10.05,557.76,554.02,553.81
2018-11-26,9.5,9.62,575.74,571.92,571.71
2018-12-05,9.71,9.83,570.54,566.77,566.56
2018-12-06,9.86,9.98,566.05,562.32,562.11
2018-12-12,9.75,9.87,570.33,566.58,566.37
2018-05-08,9.76,9.88,539.08,535.19,534.98
2018-05-28,10.82,10.94,508.67,505.06,504.85
2018-06-13,11.6,11.72,488.06,484.65,484.43
2018-05-02,9.63,9.75,542.54,538.61,538.41
2018-03-21,9.51,9.63,541.02,537.03,536.83
2018-03-29,9.46,9.58,543.86,539.86,539.67
2018-05-04,9.69,9.81,540.97,537.05,536.85
2018-04-06,9.49,9.61,543.84,539.85,539.65
2018-12-17,9.43,9.55,581.09,577.27,577.06
2018-12-27,9.16,9.28,591.24,587.36,587.15
2018-12-26,9.17,9.29,590.71,586.83,586.63
2018-09-17,12.28,12.4,483.73,480.51,480.28
2018-02-21,9.78,9.9,528.16,524.23,524.03
2018-02-22,9.83,9.95,526.71,522.8,522.6
2018-06-18,11.93,12.05,479.38,476.04,475.82
2018-06-20,11.45,11.57,493.43,489.98,489.77
2018-03-14,9.47,9.59,541.39,537.38,537.18
2018-07-12,11.09,11.21,507.32,503.8,503.59
2018-10-03,11.12,11.24,518.88,515.41,515.19
2018-10-10,10.52,10.64,537.72,534.12,533.9
2018-10-26,10.07,10.19,553.82,550.12,549.9
2018-11-23,9.56,9.68,573.62,569.81,569.6
2018-08-07,10.77,10.89,520.64,517.06,516.85
2018-10-11,10.54,10.66,537.33,533.73,533.52
2019-01-10,8.89,9.01,601.92,597.98,597.77
2018-12-04,9.63,9.75,572.85,569.07,568.86
2019-01-11,8.91,9.03,601.46,597.53,597.32
2018-02-27,9.64,9.76,533.57,529.6,529.41
2018-06-22,11.8,11.92,483.88,480.52,480.3
2018-06-11,11.33,11.45,495.43,491.95,491.74
2018-07-13,11.25,11.37,502.84,499.36,499.15
2018-09-14,12.29,12.41,483.24,480.02,479.79
2018-09-21,11.77,11.89,498.62,495.29,495.07
2018-11-16,9.83,9.95,564.04,560.29,560.08
2018-11-28,9.67,9.79,570.75,566.97,566.76
2018-11-27,9.8,9.92,566.45,562.7,562.49
2018-11-01,9.74,9.86,564.99,561.21,561.0
2018-12-07,9.6,9.72,574.43,570.64,570.43
2018-12-10,9.71,9.83,571.17,567.4,567.19
2018-09-06,12.25,12.37,483.21,479.98,479.75
